idx	text_left	text_right	label
264	Introducing the olympus vg-110 silver 12mp digital camera bundle w 4x optical zoom 2.7 lcd display hd movie recording olympus 228175 kit 139.0, in the digital cameras category.	Introducing the olympus t-100 12mp digital camera with 3x optical zoom and 2.4 inch lcd silver point shoot digital cameras olympus t100 silver 64.95	0
265	Introducing the startech 3.5 external usb ide hard drive enclosure black startech 28.88, in the electronics - general category. Its model is ide3510u2.	Introducing the vantec nexstar superspeed 2.5-inch sata to usb 3.0 external hard drive enclosure nst-280s3-bk black vantec, in the computers accessories category. This model, nst-280s3-bk, is available for 26.62.	0
266	Introducing the da-lite da-glas standard rear projection screen 72 x 96 video format 27639 4448.99, in the electronics - general category.	Introducing the da-lite 27512 da-plex unframed rear projection screen - 72 x 96 video format projection screens by da-lite.	0
267	Introducing the da-lite pixmate 25 x 30 shelf large adjustable height television cart up to 54 height electronics - general 199.99 by da-lite. Its model is 7020.	Introducing the da-lite pixmate 48 height adjustable television cart television stands entertainment centers da-lite 207.99	0
268	Introducing the paper mate mechanical pencil starter set stationery & office machinery 1739312 4.87 by paper mate.	Introducing the paper mate 1757553 - biodegradable mechanical pencil 0.5 mm, in the inkjet printer ink category. This product is available for 21.27.	0
269	Introducing the da-lite da-plex unframed rear projection screen - 84 x 84 av format 3561.99, in the electronics - general category. Its model is 27503.	Introducing the da-lite da-glas thru-the-wall rear projection screen - 72 x 96 video format 8968.99, in the projection screens category. Its model is 23050.	0
270	Introducing the pacon rainbow duo-finish colored kraft paper 35 lbs . 36 x 1000 ft stationery & office machinery 63300 62.94 by pacon products.	Introducing the new-pacon 63060 - rainbow duo-finish colored kraft paper 35 lbs . 36 x 1000 ft flame - pac63060 pacon 105.0, in the storage presentation materials category.	0
271	Introducing the da-lite da-plex deluxe rear projection screen - 78 x 139 hdtv format da-lite 7452.99, in the electronics - general category. Its model is 27573.	Introducing the da-lite da-glas thru-the-wall rear projection screen - 78 x 139 hdtv format projection screens 23078 by da-lite. This product is available for 9044.23.	0
272	Introducing the pny 4gb sdhc memory card class 4 pny p-sdhc4g4-ef 8.98, in the usb drives category.	Introducing the pny 4gb class 4 purple sd card blank media p-sdhc4g4-ef / purple by pny. This product is available for 14.99.	0
273	Introducing the hp laserjet 53x black print cartridge q7553x 164.84, in the printers category.	Introducing the hp color laserjet q6470a black print cartridge in retail packaging hp 115.71, in the laser printer toner category. Its model is q6470a.	0
274	Introducing the clarion cz301 cd mp3 wma aac receiver with usb port car stereos clarion cz301 This product is available for 149.99.	Introducing the clarion mobile electronics cz501 - cd mp3 wma aac receiver with usb bluetooth cd-mp3 players clarion cz501 This product is available for 138.13.	0
275	Introducing the pendaflex two-ply dark kraft file folders top tab brown 100 box rk15313 51.79, in the stationery & office machinery category.	Introducing the new-pendaflex rk15313 - two-ply dark kraft file folders 1 3 cut top tab legal brown 100 box - essrk15313 pendaflex, in the laminating supplies category.	1
276	Introducing the da-lite da-glas deluxe rear projection screen - 84 x 84 av format electronics - general da-lite 27650 This product is available for 4958.99.	Introducing the da-plex base rear projection screen - 57 3 4 x 77 video format projection screens da-lite This product is available for 2608.99.	0
277	Introducing the motorola h17 bluetooth headset 89334m, in the electronics - general category. This product is available for 38.84.	Introducing the motorola hx520 oasis dual microphone bluetooth headset motorola hx520 41.99, in the headsets category.	0
278	Introducing the sabrent 5-port usb 2.0 pci card adapter sabrent 9.88, in the electronics - general category. Its model is sbt-ali5y.	Introducing the vantec 5-port usb 2.0 pci host card computers accessories vantec This model, ugt-pc210, is available for 9.99.	0
279	Introducing the da-lite da-plex deluxe rear projection screen - 36 x 48 video format 27559, in the electronics - general category. This product is available for 1630.99.	Introducing the da-lite da-plex thru-the-wall rear projection screen - 72 x 96 video format projection screens da-lite 10252.0 Its model is 23049.	0
280	Introducing the western digital 750gb my passport essential se usb 3.0 silver portable hard drive hard drives wdbacx7500asl-nesn by western digital. This product is available for 96.98.	Introducing the western digital my passport essential se 1 tb usb 3.0 2.0 ultra portable external hard drive silver external hard drives western digital wdbacx0010bsl-nesn This product is available for 89.99.	0
281	Introducing the pendaflex 15-pocket portafile expanding organizer black 16.88, in the stationery & office machinery category.	Introducing the new-pendaflex 01156 - portafile expanding organizer with 19 pockets letter black - ess01156 laminating supplies pendaflex	1
282	Introducing the paper mate sharpwriter mechanical pencils 1.98, in the stationery & office machinery category. Its model is 30376bpp.	Introducing the paper mate 1757553 - biodegradable mechanical pencil 0.5 mm, in the inkjet printer ink category. This product is available for 21.27.	0
283	Introducing the da-lite da-plex deluxe rear projection screen - 78 x 139 hdtv format da-lite 7452.99, in the electronics - general category. Its model is 27573.	Introducing the da-lite data pro thru-the-wall rear projection screen - 401 2 x 72 hdtv format 10185.3, in the projection screens category. Its model is 23168.	0
284	Introducing the microsoft wireless laser desktop 3000 keyboard and mouse combo, in the electronics - general category. This model, nud-00001, is available for 29.82.	Introducing the microsoft wireless desktop 3000 keyboard and mouse combo keyboard mouse combos mfc-00001 by microsoft. This product is available for 33.0.	0
285	Introducing the netgear prosafe plus 8-port gigabit ethernet switch with poe netgear gs108pe100nas 247.5, in the networking category.	Introducing the netgear prosafe jgs524f 24-port gigabit switch with 2 sfp slots switches netgear jgs524fna This product is available for 298.99.	0
286	Introducing the da-lite da-glas deluxe rear projection screen - 84 x 84 av format electronics - general da-lite 27650 This product is available for 4958.99.	Introducing the da-lite 27636 da-glas standard rear projection screen 50 1 2 x 67 1 4 video format projection screens by da-lite.	0
287	Introducing the da-lite da-glas deluxe rear projection screen - 84 x 84 av format electronics - general da-lite 27650 This product is available for 4958.99.	Introducing the da-lite da-plex thru-the-wall rear projection screen - 90 x 120 video format projection screens da-lite 12222.0 Its model is 23055.	0
288	Introducing the da-lite medium oak veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format da-lite 73171, in the electronics - general category. This product is available for 167.99.	Introducing the light oak veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal projection screens da-lite	0
289	Introducing the wintec filemate 2pack 4gb micro sdhc memory card with sd adapter value bundle camera and camcorder accessories 12.0	Introducing the wintec filemate 8 gb class 4 microsdhc card with sdhc adapter memory cards wintec This model, 3fmusd8gb-r, is available for 13.99.	0
290	Introducing the iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99, in the hard drives category. Its model is pa50250u5yr.	Introducing the iomega prestige portable superspeed 500 gb usb 3.0 external hard drive 35192 black iomega, in the external hard drives category. This model, 35192, is available for 70.33.	0
291	Introducing the msw wireless jawbone icon bluetooth headset mesh electronics - general jawbone 72.98 Its model is jbg01ms.	Introducing the jawbone icon-series hero bluetooth headset black, in the headsets category. Its model is jbg03bd.	0
292	Introducing the da-lite matte white designer model b with fabric case in fawn - 70 x 70 av format da-lite 73113, in the electronics - general category. This product is available for 152.99.	Introducing the da-lite designer model b - projection screen - 1 1 - matte white - fawn projection screens by da-lite.	0
293	Introducing the buffalo technology ministation metro 1 tb usb 2.0 portable external hard drive with integrated flex cable encryption and turbopc hd-pxt1tu2 b black hard drives hdpxt1tu2b 99.82 by buffalo technology.	Introducing the buffalo technology drivestation datavault 2 tb usb 2.0 desktop external hard drive hd-cxt2 .0 tu2 black buffalo technology 132.64, in the external hard drives category. Its model is hd-cxt2 .0 tu2.	0
294	Introducing the asus engt430 dc geforce gt430 1gb ddr3 graphics card electronics - general asus engt430 dc s/di/1gd3 84.88	Introducing the asus geforce gt430 1 gb ddr3 video card engt430 di 1gd3 lp engt430/di/1gd3 ( lp ), in the graphics cards category. This product is available for 59.99.	0
295	Introducing the canon powershot a3300 is black 16.0 mp digital camera with 5x optical zoom 3.0 lcd 720p video w 50 bonus prints 156.54, in the digital cameras category. Its model is 5035b001aa.	Introducing the canon powershot sx100is 8mp digital camera with 10x optical image stabilized zoom black point shoot digital cameras canon sx100is This product is available for 899.0.	0
296	Introducing the v7 10 cat5e snagless network patch cable blue electronics - general v7n3c5e-10f-blus by v7. This product is available for 4.88.	Introducing the belkin cat-5e snagless patch cable blue 25 feet a3l791-25-blu-s, in the ethernet cables category. This product is available for 9.5.	0
297	Introducing the hoffco 06-ce-mak1 mobile accessory kit mp3 accessories amp energy 06-ce-mak1 This product is available for 38.88.	Introducing the mobile accessory kit cases amp 06-ce-mak1 This product is available for 31.39.	1
298	Introducing the sabrent usb 2.0 wireless 802.11 g adapter networking sabrent 24.88 Its model is nt-wghu.	Introducing the belkin f5d7050 wireless 802.11 g usb network adapter usb network adapters by belkin. This model, f5d7050, is available for 12.94.	0
299	Introducing the hp 27 black inkjet cartridge c8727an hp c8727an 19.97, in the printers category.	Introducing the epson t032120 black inkjet cartridge inkjet printer ink epson This model, t032120, is available for 14.2.	0
300	Introducing the verbatim 4.7 gb 16x dvd-r whilte inkjet printable 50 packs spindle disc mp3 accessories verbatim 95079 This product is available for 16.14.	Introducing the sony 16x 4.7 gb inkjet printable blank dvd-r 100-pack spindle sony 100dmr47rsp 26.99, in the dvd-r discs category.	0
301	Introducing the netgear prosafe plus 8-port ethernet switch networking netgear gs108e100nas This product is available for 78.88.	Introducing the netgear prosafe 16-port fast ethernet unmanaged plus switch fs116e switches fs116e-100nas 69.99 by netgear.	0
302	Introducing the hp ce505xd black laserjet print cartridges 2pk hp hp ce505xd 258.84, in the printers category.	Introducing the hp laserjet 24a black print cartridge in retail packaging laser printer toner hp This model, q2624a, is available for 39.0.	0
303	Introducing the lexmark 26 color print cartridge 10n0026 printers lexmark This model, 10n0026, is available for 34.97.	Introducing the lexmark 20 color ink cartridge 15m0120 lexmark 29.28, in the printer ink toner category. Its model is 15m0120.	0
304	Introducing the jvc lightweight folding headphones with bass boost black electronics - general jvc This model, has600b, is available for 49.95.	Introducing the jvc has150px light weight flat folding headphone pink, in the headphones category. This model, has150px, is available for 14.3.	0
305	Introducing the pilot g2 begreen 0.70 mm retractable gel ink roller ball pen black pilot, in the stationery & office machinery category. This model, 31506, is available for 16.94.	Introducing the uni-ball 33960pp - signo gel 207 roller ball retractable gel pen black ink medium 4 per pack 25.2, in the storage presentation materials category.	0
306	Introducing the xerox 108r00676 extended-capacity maintenance kit for phaser 8550 printer printers 108r00676 151.54 by xerox.	Introducing the xerox phaser 8400 108r00603 extended-capacity maintenance kit printer accessories xerox 108r00603 165.0	0
307	Introducing the green onions supply 10.1 anti-glare screen protector green onions supply rt-spfg101w / m, in the electronics - general category. This product is available for 22.88.	Introducing the green onions supply anti-glare ag2 screen protector for 15-inch aluminum unibody apple macbook pro green rt-spmbp1502, in the screen protectors category. This product is available for 31.69.	0
308	Introducing the ivina bulletscan f600 flatbed scanner ivina, in the electronics - general category. This model, f6002160, is available for 798.0.	Introducing the ivina bulletscan f600 usb flatbed color scanner with 30ppm 60ipm auto document feeder supports windows and mac os f6002160 printer accessories ivina 798.0 Its model is f6002160.	1
309	Introducing the lumiere la 100w 3200k tungsten halogen video light kit, in the photography - general category. This model, vl100, is available for 86.0.	Introducing the lumiere l.a. 10w 20w dual 3200k tungsten halogen video light kit lighting 78.0 by lumiere la. Its model is vl20.	0
310	Introducing the logitech wireless mouse m310 bundle computers This product is available for 29.88.	Introducing the logitech wireless mouse m310 flame red 910-002486 mice logitech 17.95 Its model is 910-002486.	0
311	Introducing the seagate blackarmor nas 440 is a 4tb network attached storage server 599.0, in the networking category.	Introducing the seagate blackarmor nas 420 4 - bay 2 tb 2 x 1 tb and 2 empty bays network attached storage st320005sha10g-rk, in the network attached storage category. This model, st320005sha10g-rk, is available for 546.02.	0
312	Introducing the polaroid i1237 red 12.0 mp digital camera w 3x optical zoom 2.7 lcd display digital cameras 58.88 by polaroid. Its model is cim-1237r.	Introducing the polaroid dvg-720bc digital camera with 3x optical zoom and 2.7-inch lcd screen black camcorders polaroid dvg-720bc This product is available for 109.99.	0
313	Introducing the centon 8gb sdhc memory card usb drives 17.49 by centon. Its model is rc8gbsdhc4.	Introducing the centon 8 gb class 10 sdhc flash memory card 8gbsdhc10 centon, in the blank media category. This model, 8gbsdhc10, is available for 15.49.	0
314	Introducing the netgear wireless router for video and gaming networking wndr37av-100nas by netgear. This product is available for 129.0.	Introducing the netgear wgr614 wireless-g router netgear wgr614 33.99, in the routers category.	0
315	Introducing the epson t068120-d2 dual black ink cartridge printers epson epson t068120-d2 This product is available for 39.84.	Introducing the epson t007201 black inkjet printer cartridge inkjet printer ink epson t007201 This product is available for 20.95.	0
316	Introducing the q-see qsdb8209c 2.4 inches digital wireless monitoring system night vision and audio camera garden - general q-see qsdb8209c This product is available for 129.82.	Introducing the q-see qsdb8209c 2.4-inch digital wireless portable monitor with wireless night vision and audio camera q-see qsdb8209c 82.52, in the surveillance cameras category.	1
317	Introducing the avery allstate-style legal side tab divider title a letter white 25 pack stationery & office machinery 5.69 by avery. Its model is 82163.	Introducing the avery-style legal side tab dividers 25-tab blank avery, in the printer accessories category.	0
318	Introducing the da-lite cherry veneer model b manual screen with matte white fabric - 60 x 60 diagonal video format da-lite 73179 167.99, in the electronics - general category.	Introducing the heritage walnut veneer model b manual screen with matte white fabric - diagonal video format size 60 x 60 diagonal projection screens da-lite	0
319	Introducing the atrend-bbox a201-12cp b box series single-sealed 10 up-fire enclosure car stereos a201-12cp by atrend. This product is available for 60.88.	Introducing the atrend 12ps b box series 12-inch single-sealed shallow-mount enclosure subwoofer boxes and enclosures by atrend. This model, 12ps, is available for 41.34.	0
320	Introducing the da-lite video spectra 1.5 model c manual screen - 7 x 9 av format, in the electronics - general category. This model, 82965, is available for 503.99.	Introducing the video spectra 1.5 model c manual screen - av format - 6 x8 - 8 x10 size 6 x 8 projection screens 293.95 by da-lite.	0
321	Introducing the iosafe rugged 500gb usb 3.0 portable external hard drive hard drives by iosafe. This model, pa50500u5yr, is available for 299.98.	Introducing the iomega ego 500 gb usb 2.0 portable external hard drive 34945 computers accessories iomega 34945 74.84	0
322	Introducing the da-lite da-plex deluxe rear projection screen - 50 1 2 x 67 1 4 video format da-lite, in the electronics - general category. This model, 27562, is available for 2544.99.	Introducing the da-lite 27639 da-glas standard rear projection screen 72 x 96 video format, in the projection screens category.	0
323	Introducing the logitech m305 wireless mouse black, in the mice category. This model, 910-001752, is available for 29.73.	Introducing the logitech wireless mouse m310 red tendrills mice 910-001920 28.51 by logitech.	0
324	Introducing the i-tec ipad anti-glare screen protector mp3 accessories by i-tec electronics. This model, t6020, is available for 17.88.	Introducing the ifrogz anti-glare screen protection for iphone 4 - 3pk, in the car audio video category. Its model is 15730.	0
325	Introducing the canon cli-226 cyan ink tank, in the printers category. This model, 4547b001, is available for 13.97.	Introducing the canon model bci-3ec cyan ink tank canon 4480a242 11.72, in the printer ink toner category.	0
326	Introducing the hp 901 black inkjet cartridge twin pack 26.98, in the printers category. Its model is hp cz075fn # 140.	Introducing the hp 02 black ink cartridge in retail packaging twin pack c9500fn 140 02 black twin, in the printer ink toner category.	0
327	Introducing the sunpak lens pen lens cleaner photography - general sp-lp1-mw by sunpak. This product is available for 0.0.	Introducing the 2-in-1 lens cleaner 18.22 by sima.	0
328	Introducing the evga geforce 210 512mb ddr3 pci express graphics card electronics - general evga 512p31310lr This product is available for 32.88.	Introducing the evga geforce 210 512 mb ddr3 pci-express 2.0 graphics card video card 512-p3-1310-lr graphics cards 34.88 by evga. Its model is 512-p3-1310-lr.	1
329	Introducing the sharpie retractable permanent markers fine point set of 12 black stationery & office machinery sharpie 32701 This product is available for 13.64.	Introducing the sharpie 35074 - permanent marker extra fine point assorted 4 set microphones accessories 22.34 by sharpie.	0
330	Introducing the logitech 910-002463 wireless mouse m305 silver filament mice 910-002463 28.88 by logitech.	Introducing the logitech wireless mouse m310 silver mice logitech This model, 910-001675, is available for 21.49.	0
331	Introducing the wintec filemate 4gb compactflash memory card usb drives 3fmcf4gb-r 15.98 by wintec.	Introducing the wintec filemate 64 gb professioal compactflash card wintec 182.99, in the memory cards category. Its model is 3fmcf64gbp-r.	0
332	Introducing the bracketron org-332-bx back-it ipad 2 back cover-blue back case cover for ipad 3 29.88, in the electronics - general category. Its model is org-332-bx.	Introducing the bracketron back-it back cover for ipad 2 - blue org-332-bx cases sleeves 16.51 by bracketron. Its model is org-332-bx.	1
333	Introducing the kingston hyperx 4gb kit 2 x 2gb ddr3 desktop memory module kingston 49.99, in the memory category. Its model is khx1600c9d3k2/4gx.	Introducing the kingston hyperx 4gb kit 2x2gb modules 1066mhz ddr2 desktop memory khx8500d2k2 4gr memory kingston khx8500d2k2/4g 59.99	0
334	Introducing the da-lite da-tex rear tensioned advantage electrol - av format 8 x 8 diagonal electronics - general by da-lite. This model, 85375, is available for 2549.38.	Introducing the da-lite 98812 cinema vision tensioned cosmopolitan electrol - av format 12 x 12 diagonal da-lite, in the projection screens category.	0
335	Introducing the logitech wireless mouse dark fleur 910001898, in the mice category. This product is available for 27.82.	Introducing the logitech wireless mouse m305 blue swirl mice 910-001899 by logitech. This product is available for 25.88.	0
336	Introducing the lexmark t650h11a black high-yield toner print cartridge printers lexmark t650h11a 565.2	Introducing the brother tn-560 high-yield toner cartridge, in the laser printer toner category. This model, tn-560, is available for 62.68.	0
337	Introducing the da-lite holoscreen rear projection screen - 22 x 33 3 4 video format da-lite 20030 1600.0, in the electronics - general category.	Introducing the da-lite da-plex self trimming rear projection screen - 94 1 2 x 168 hdtv format projection screens by da-lite. This model, 27151, is available for 9233.33.	0
338	Introducing the case logic 208 capacity nylon cd dvd wallet electronics - general 87974 by case logic. This product is available for 19.99.	Introducing the case logic cde-72 72 capacity heavy duty cd wallet blue case logic 14.71, in the disc storage wallets category. Its model is cde-72blue.	0
339	Introducing the crown industrial deck plate antifatigue vinyl mat 36 x 144 black home care crown 349.97	Introducing the new-crown cd0035yb - industrial deck plate antifatigue mat vinyl 36 x 60 black yellow border - cwncd0035yb laminating supplies crown 193.0	0
340	Introducing the logitech wireless mouse dark fleur 910001898, in the mice category. This product is available for 27.82.	Introducing the logitech m305 wireless mouse silver mice logitech 910-000928 19.99	0
341	Introducing the v7 25 cat6 snagless molded network patch cable green v7 v7n2c6-25f-grns, in the electronics - general category. This product is available for 9.76.	Introducing the v7 cat5e snagless molded network patch cable rj45 male to male red 5-feet v7n3c5e-05f-reds v7n3c5e-05f-reds, in the ethernet cables category. This product is available for 1.76.	0
342	Introducing the peerless plasma screen pedestal with rotation and tilt pedestal only peerless col510p 298.99, in the tv accessories category.	Introducing the 6 feet peerless plasma screen pedestal with rotation and tilt television stands entertainment centers by peerless.	1
343	Introducing the tp-link tl-ant2409b 2.4 ghz 9dbi outdoor directional antenna tp link tl-ant2409b 27.88, in the networking category.	Introducing the tp-link tl-ant2405c 2.4 ghz 5dbi indoor desktop omni-directional antenna networking products tp-link 4.49 Its model is tl-ant2405c.	0
344	Introducing the buffalo technology linkstation duo 1 tb 2 x 500 gb network attached storage ls-wx1 .0 tl r1 buffalo technology lswx10tlr1, in the networking category. This product is available for 192.63.	Introducing the buffalo technology linkstation duo 4 tb 2 x 2 tb network attached storage ls-wx4 .0 tl r1 computers accessories buffalo technology ls-wx4 .0 tl/r1 298.99	0
345	Introducing the inland pro 6-sheet paper shredder stationery & office machinery inland 05301 28.54	Introducing the inland pro 05303 paper shredder inland, in the shredders category. This model, 05303, is available for 45.33.	0
346	Introducing the canon powershot sx130-is black 12.1 mp digital camera w 12x optical zoom 3.0 lcd display w 50 bonus prints canon, in the digital cameras category. This model, sx130, is available for 191.99.	Introducing the canon powershot a2200 14.1 mp digital camera with 4x optical zoom black a2200 ( black ) 119.0, in the point shoot digital cameras category.	0
347	Introducing the da-lite da-plex deluxe rear projection screen - 78 x 139 hdtv format da-lite 7452.99, in the electronics - general category. Its model is 27573.	Introducing the da-plex base rear projection screen - 43 1 4 x 57 3 4 video format da-lite, in the projection screens category. This product is available for 1669.99.	0
348	Introducing the tp-link tl-ant2405cl 2.4 ghz 5dbi indoor omni-directional antenna networking tl-ant2405cl 8.88 by tp link.	Introducing the tl-ant2408cl 2.4 ghz omni 8dbi indoor antenna sma male two-way radios accessories tp-link 13.03 Its model is tl-ant2408cl.	0
349	Introducing the da-lite mahogany veneer model b manual screen with high power fabric - 60 x 60 av format electronics - general 310.99 by da-lite. Its model is 99735.	Introducing the heritage walnut veneer model b manual screen with high power fabric - av format size 60 x 60 projection screens by da-lite.	0
350	Introducing the da-lite da-plex self trimming rear projection screen - 40 1 4 x 53 3 4 video format 27580 1892.99, in the electronics - general category.	Introducing the da-lite da-plex unframed rear projection screen - 108 x 144 video format projection screens da-lite 8094.0 Its model is 27514.	0
351	Introducing the centon 8gb sdhc memory card usb drives 17.49 by centon. Its model is rc8gbsdhc4.	Introducing the centon 32 gb class 10 sdhc flash memory card 32gbsdhc10 32gbsdhc10 39.99, in the blank media category.	0
352	Introducing the logitech wireless mouse m310 bundle computers This product is available for 29.88.	Introducing the logitech wireless mouse m310 silver mice logitech This model, 910-001675, is available for 21.49.	0
353	Introducing the da-lite matte white concord designer manual screen - 70 x 70 av format electronics - general 76454 by da-lite. This product is available for 923.99.	Introducing the high power concord designer manual screen - 100 diagonal av format size 84 x 84 da-lite, in the projection screens category.	0
354	Introducing the brother tn360 black toner cartridge brother tn360, in the printers category. This product is available for 45.54.	Introducing the brother tn580 high yield black toner cartridge brother tn580 66.64, in the laser printer toner category.	0
355	Introducing the link depot usb 2.0 flash memory card reader microsd secure digital sd networking link depot ld-msd-usb This product is available for 4.98.	Introducing the elago mobile nano ii usb 2.0 microsdhc flash memory card reader black memory card readers el-rd-012-bk 9.52 by elago.	0
356	Introducing the jvc marshmallow headphones blue, in the electronics - general category. This model, hafx35an, is available for 15.54.	Introducing the jvc hafx35g soft marshmallow headphone green headphones jvc hafx35g 13.06	0
357	Introducing the da-lite da-plex self trimming rear projection screen - 96 x 120 av format da-lite 7799.99, in the electronics - general category. Its model is 27903.	Introducing the da-lite 27597 da-glas unframed rear projection screen - 96 x 96 av format da-lite, in the projection screens category.	0
358	Introducing the targus universal usb car charger apd0401us 31.88, in the mp3 accessories category.	Introducing the scosche gpschrg universal gps car charger scosche gpschrg, in the chargers cables category. This product is available for 20.09.	0
359	Introducing the brother tn110bk black toner cartridge printers by brother. This model, tn110bk, is available for 49.88.	Introducing the brother tn550 3 500 yld standard yield toner cartridge laser printer toner brother tn550 This product is available for 47.49.	0
360	Introducing the iosafe rugged 500gb usb 3.0 portable external hard drive hard drives by iosafe. This model, pa50500u5yr, is available for 299.98.	Introducing the hewlett packard hp portable 1 tb usb 3.0 2.0 external hard drive hp 89.99, in the external data storage category. Its model is wdbacz0010bbk-nesn.	0
361	Introducing the avery economy vinyl round ring view binder avery, in the stationery & office machinery category. This model, 5706, is available for 7.91.	Introducing the avery economy view binder with 1 inch round ring white 1 binder 5711 view binders avery 05711 This product is available for 2.99.	0
362	Introducing the canon mp41dhii printing calculator canon mp41dhii, in the stationery & office machinery category. This product is available for 70.88.	Introducing the canon 6995a001aa desktop printing calculator canon, in the printers category.	0
363	Introducing the da-lite da-plex base rear projection screen - 57 3 4 x 77 video format da-lite 2608.99, in the electronics - general category. Its model is 27528.	Introducing the da-lite da-glas thru-the-wall rear projection screen - 78 x 139 hdtv format projection screens 23078 by da-lite. This product is available for 9044.23.	0
364	Introducing the coby 8gb video mp3 player black, in the mp3 category. This model, mp727-8gblk, is available for 59.88.	Introducing the zune 16 gb video mp3 player black zune 249.95, in the mp3 players category. Its model is wha-00001.	0
365	Introducing the uniden d2998 dect 6.0 loud and clear digital answering system with cordless handset uniden 79.93, in the electronics - general category. Its model is d2998.	Introducing the new-uniden d2998 dect 6.0 loud clear big button corded cordless phone with caller id digital answering machine - unnd2998 93.99, in the cordless telephones category.	1
366	Introducing the da-lite da-glas unframed rear projection screen - 57 3 4 x 77 video format da-lite 27604 1609.99, in the electronics - general category.	Introducing the da-lite da-plex thru-the-wall rear projection screen - 78 x 139 hdtv format projection screens da-lite This model, 23077, is available for 9258.99.	0
367	Introducing the green onions supply anti-glare screen protector for 17-inch wide laptop lcd screen -1 piece transparent electronics - general 32.88 by green onions supply.	Introducing the green onions supply rt-spf1017w m anti-glare screen protector for 17-inch wide laptop lcd screen -1 piece transparent 29.54, in the bags cases category. Its model is rt-spf1017w / m.	1
368	Introducing the da-lite da-plex thru-the-wall rear projection screen - 81 x 108 video format electronics - general 10048.99 by da-lite. Its model is 23096.	Introducing the da-glas base rear projection screen - 70 x 70 av format da-lite, in the projection screens category. This product is available for 2622.99.	0
369	Introducing the coolmax 3.5 usb 3.0 external hard drive enclosure black electronics - general 26.88 by coolmax. Its model is hd-381bz-u3.	Introducing the vantec nexstar sx nst-285u2-bk 2.5-inch ide to usb 2.0 external hard drive enclosure onyx black black hard drive enclosures vantec This model, nst-285u2-bk, is available for 14.99.	0
370	Introducing the dell switch by design studio lids big giant plaid 17r electronics - general 9vmv5 39.0 by dell.	Introducing the switch by design studio big giant plaid 17-inch 318-1014, in the computers accessories category. This product is available for 39.0.	1
371	Introducing the san diego chargers camera case tribeca fva2845 19.99, in the electronics - general category.	Introducing the san diego chargers pro grip mouse mice team promark msnf25 24.99	0
372	Introducing the hp 29 black inkjet cartridge 51629a hp 51629a, in the printers category. This product is available for 34.97.	Introducing the c8727a hp 27 black inkjet cartridge for c8727a 8727a 8727an c8727 8727 compatible 5.95, in the inkjet printer ink category. Its model is hp27 / c8727a ( xl ).	0
373	Introducing the canon cli-221 magenta ink cartridge 2948b001 printers canon cli221mag 16.84	Introducing the cs canon cli-8m magenta ink cartridge canon cli8m 0622b002 concord, in the printer ink toner category.	0
374	Introducing the microsoft wireless mobile mouse 4000 sgkomen pink microsoft, in the mice category. This model, d5d-00052, is available for 20.0.	Introducing the microsoft wireless mobile mouse 4000 - white mice d5d-00008 19.99 by microsoft.	0
375	Introducing the epson t020201 color ink cartridge epson t020201 27.0, in the printers category.	Introducing the ld epson t018201 t018 color remanufactured ink cartridge inkjet printer ink 7.95 by 4inkjets.	0
376	Introducing the lexmark x644a11a black toner print cartridge, in the stationery & office machinery category. This model, x644a11a, is available for 326.24.	Introducing the lexmark 32 black print cartridge twin pack 18c0533 18c0532, in the inkjet printer ink category. This product is available for 39.12.	0
377	Introducing the da-lite da-glas unframed rear projection screen - 43 1 4 x 57 3 4 video format electronics - general 27602 by da-lite. This product is available for 920.99.	Introducing the da-lite 20032 holoscreen rear projection screen - 33 x 50 1 2 video format, in the projection screens category.	0
378	Introducing the startech.com icusb2328 8 port usb to rs232 serial adapter hub startech 163.88, in the electronics - general category. Its model is icusb2328.	Introducing the startech.com 1 port pci rs232 powered serial adapter card pci1s650pw i o port cards by startech. This model, pci1s650pw, is available for 36.78.	0
379	Introducing the ematic full-motion wall mount kit for 37 tv with 6ft hdmi cable 15ft hdmi cable cleaning solution cleaning cloth emw5001 tv accessories emw5001 by ematic. This product is available for 84.0.	Introducing the ematic emw3202 articulating wall mount kit for 15-inch to 32-inch tv with 6-feet hdmi cable cleaning solution cleaning cloth tv mounts ematic emw3202 29.99	0
380	Introducing the vtech ds6151 2-line expandable cordless phone with digital answering system caller id electronics - general 62.51 by vtech. Its model is ds6151.	Introducing the panasonic kx-tg6532b dect 6.0 plus expandable digital cordless phone with answering system black 2 handsets panasonic, in the cordless telephones category. This model, kx-tg6532b, is available for 60.57.	0
381	Introducing the clickfree c2 500gb usb 3.0 portable external hard drive clickfree, in the hard drives category. This model, hd527b3, is available for 84.98.	Introducing the clickfree automatic backup c2 500 gb usb 3.0 portable external hard drive 527b3 piano black clickfree 99.72, in the computers accessories category. Its model is 527b3.	1
382	Introducing the agf blackberry torch 9800 9810 endo grt case black black electronics - general ha0435-m005 by agf. This product is available for 25.88.	Introducing the agf ha0435-m005 case for blackberry torch 9800 and 9810 endo grt - 1 pack - retail packaging - black 23.93, in the cases category. Its model is ha0435-m005.	1
